Site,SubSite,CaptureDate,Species,IndividualID,Sex,MassG,SVLmm,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
LostHorse,1,4/13/18,RALU,900111880426567,M,14.5,51,Y,0,1800200100,pos,6157.04823699607,18ARMI0516,RR club foot,1,0,,
LostHorse,1,4/15/18,RALU,900111880426635,M,21.2,56,Y,0,1800200114,pos,38790.1515052189,18ARMI0449,Broken LR leg,1,0,,
LostHorse,1,4/18/19,RALU,900111880426654,M,18.2,61,Y,0,1902400005,pos,277.595366480524,,Deformed foot,1,0,,
LostHorse,1,4/18/19,RALU,900111880426956,M,18.0,65,Y,0,1902400006,pos,5491.02858216309,,Deformed foot,1,0,,
LostHorse,1,4/22/19,RALU,900111880426465,M,15.5,56,Y,0,1902400082,pos,2125.20857081674,19ARMI1404,Open tear right rear leg,1,0,,
LostHorse,1,4/22/19,RALU,900111880426481,M,13.0,56,Y,0,1902400097,pos,108838.621490246,19ARMI1379,Lession on throat,1,0,,
LostHorse,1,4/23/19,RALU,900111880426537,M,12.8,56,Y,0,1902400112,pos,4811.05440855914,19ARMI1425,Right rear leg lession,1,0,,
LostHorse,1,5/6/21,RALU,900111880425611,F,29.5,70,Y,0,2100400201,pos,152606.145570724,21ARMI1053,"Gave RR2, hole on R foot",1,0,,
LostHorse,1,4/27/21,RALU,900111880425296,M,15.3,58,Y,0,2100400212,pos,43140.8781438945,,"Has LR2, Front right arm injured (something bit it)",1,0,,
LostHorse,1,4/21/21,RALU,900111880425567,M,13.8,56,Y,0,2100400312,pos,344.295229556405,20ARMI0497,Small intestinal eruption. Give RR2,1,0,,
LostHorse,1,4/22/20,RALU,900111880425833,M,16.9,58,Y,1,2001800078,,,20ARMI0814,"LR2 toe clipped today (new), missing left eye",1,0,,
LostHorse,1,4/24/20,RALU,900111880425752,M,20.6,61,Y,1,2001800278,,,20ARMI0727,"LR2 toe clipped today, Short toes, adema on forelimbs",1,0,,
LostHorse,1,5/6/21,RALU,900111880425528,M,12.3,56,N,,,,,,"Has RR2, damaged back left foot",1,0,,
LostHorse,1,5/6/21,RALU,900111880425296,M,14.3,59,N,,,,,,"Has LR2, has bite out of arm",1,0,,
LostHorse,1,4/26/20,RALU,900111880425833,,,,N,,,,,,Captured 4/22/20. Missing left eye,1,0,,
LostHorse,1,4/10/18,RALU,900111880426801,M,16.1,55,Y,0,1800200001,pos,48.4395080549706,18ARMI0518,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426809,M,17.8,57,Y,0,1800200002,pos,134806.220880978,18ARMI0498,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426968,M,23,63,Y,0,1800200003,pos,12129.3736354501,18ARMI0428,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426802,M,21.6,62,Y,0,1800200004,pos,1535.44948563301,18ARMI0505,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426804,M,18.3,58,Y,0,1800200005,pos,2179.47325450059,18ARMI0485,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426805,M,22.6,63,Y,0,1800200006,pos,16148.6232939376,18ARMI0440,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426885,M,16.1,55,Y,0,1800200007,pos,1597.35106238926,18ARMI0455,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426946,M,18.2,58,Y,0,1800200008,pos,3085.2031946595,18ARMI0496,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426947,M,18.3,57,Y,0,1800200009,neg,0,18ARMI0467,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426884,M,17.2,56,Y,0,1800200010,neg,0,18ARMI0483,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426951,M,12.1,51,Y,0,1800200017,neg,0,18ARMI0465,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426898,M,12.4,49,Y,0,1800200018,pos,4627.76580030823,18ARMI0459,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426208,M,15.8,53,Y,0,1800200019,pos,1561.83147919225,18ARMI0506,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426894,M,17.1,55,Y,0,1800200020,pos,43.6435486047484,18ARMI0491,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426818,M,16.9,54,Y,0,1800200021,pos,133.708367828605,18ARMI0477,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426892,M,16.7,55,Y,0,1800200022,pos,20666.540874068,18ARMI0457,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426803,M,15.3,55,Y,0,1800200023,pos,168.799814164644,18ARMI0416,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426950,M,16.7,56,Y,0,1800200024,neg,0,18ARMI0439,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426954,M,16.7,55,Y,0,1800200025,pos,398.620195398841,18ARMI0464,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426817,M,13.8,52,Y,0,1800200026,pos,113.380864823403,18ARMI0475,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426881,M,9,46,Y,0,1800200027,neg,0,18ARMI0450,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426579,M,17.5,57,Y,0,1800200028,pos,1156.43755313667,18ARMI0497,"Tag # NR; maybe was 900111880426579 b/c this was recaptured with a tag, but no previous record, this number was input BJT 10 /21",0,0,,
LostHorse,1,4/11/18,RALU,900111880426812,M,14,54,Y,0,1800200029,pos,52352.5109260481,18ARMI0500,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426958,M,13.1,51,Y,0,1800200030,pos,16470.9225297004,18ARMI0431,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426883,M,14.1,52,Y,0,1800200031,neg,0,18ARMI0515,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426948,M,16.9,53,Y,0,1800200032,neg,0,18ARMI0508,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426944,M,18.5,59,Y,0,1800200033,pos,175.007668117676,18ARMI0434,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426956,M,15.4,52,Y,0,1800200034,pos,11025.6955923603,18ARMI0476,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426952,M,16.1,57,Y,0,1800200035,pos,33572.2941877648,18ARMI0466,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426943,M,16.2,55,Y,0,1800200036,pos,203729.03818589,18ARMI0504,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426815,M,14,54,Y,0,1800200037,pos,12304.1957222195,18ARMI0469,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426814,M,18.6,58,Y,0,1800200038,pos,288.196842128768,18ARMI0415,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426959,M,11.1,48,Y,0,1800200039,pos,524.596456516692,18ARMI0430,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426899,M,15.1,52,Y,0,1800200040,neg,0,18ARMI0495,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426811,M,16.5,53,Y,0,1800200042,pos,49642.5136063981,18ARMI0425,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426381,M,15.3,51,Y,0,1800200043,pos,2468.93455938524,18ARMI0442,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426384,M,15.3,56,Y,0,1800200044,neg,0,18ARMI0453,,0,0,,
LostHorse,1,4/10/18,RALU,900111880426397,M,20.7,59,Y,0,1800200045,pos,20652.4626678041,18ARMI0499,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426813,M,19.5,54,Y,0,1800200046,pos,1269.5994509424,18ARMI0448,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426955,M,25.1,65,Y,0,1800200047,pos,4246.99973093361,18ARMI0517,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426808,M,16.3,52,Y,0,1800200048,pos,2729.06307982131,18ARMI0463,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426882,M,14.1,53,Y,0,1800200049,pos,30600.7750148072,18ARMI0414,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426945,M,15.8,54,Y,0,1800200050,pos,48110.5440855913,18ARMI0501,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426566,M,10.9,49,Y,0,1800200051,neg,0,18ARMI0513,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426888,M,16.3,55,Y,0,1800200052,neg,0,18ARMI0419,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426949,M,9.2,47,Y,0,1800200053,pos,770.439677357806,18ARMI0422,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426890,M,18.5,56,Y,0,1800200054,neg,0,18ARMI0435,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426941,M,11.3,49,Y,0,1800200055,pos,356.471019454019,18ARMI0479,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426900,M,10.9,46,Y,0,1800200056,pos,94455.3059227382,18ARMI0514,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426896,M,15.9,52,Y,0,1800200057,pos,725.596923469375,18ARMI0421,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426957,M,16.3,54,Y,0,1800200058,pos,8835.34872435643,18ARMI0462,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426953,M,16.9,56,Y,0,1800200059,pos,2445.49253358522,18ARMI0493,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426889,M,16.5,55,Y,0,1800200060,pos,827.021837956353,18ARMI0490,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426960,M,23.6,63,Y,0,1800200061,pos,659.573283944732,18ARMI0424,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426897,M,13.3,53,Y,0,1800200062,pos,156.71620258264,18ARMI0438,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426961,M,14.4,54,Y,0,1800200063,pos,29195.2489702937,18ARMI0413,Dirty Swab,0,0,,
LostHorse,1,4/11/18,RALU,900111880426886,M,15.4,52,Y,0,1800200064,pos,4244.10664212019,18ARMI0443,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426827,M,15.6,55,Y,0,1800200065,pos,320.521172650218,18ARMI0481,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426942,M,15.1,54,Y,0,1800200066,neg,0,18ARMI0484,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426895,M,14.3,53,Y,0,1800200067,pos,59751.7943949068,18ARMI0512,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426822,M,14.6,55,Y,0,1800200068,pos,20069.7578629248,18ARMI0510,Dirty Swab,0,0,,
LostHorse,1,4/11/18,RALU,900111880426826,M,16.2,56,Y,0,1800200069,pos,17181.7164804159,18ARMI0487,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426391,M,14.6,51,Y,0,1800200070,pos,6951.05721488942,18ARMI0445,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426389,M,18.2,58,Y,0,1800200071,pos,3540.50141822579,18ARMI0411,,0,0,,
LostHorse,1,4/11/18,RALU,900111880426839,M,17.8,55,Y,0,1800200072,pos,15427.9119674249,18ARMI0433,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426597,F,15.7,52,Y,0,1800200073,pos,93.5584722217502,18ARMI0436,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426570,M,11.1,49,Y,0,1800200074,neg,0,18ARMI0486,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426834,M,15.8,54,Y,0,1800200075,pos,41019.3723329139,18ARMI0502,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426573,M,17.3,52,Y,0,1800200076,pos,1145.45741644018,18ARMI0488,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426832,M,15,52,Y,0,1800200077,pos,38.2390081891226,18ARMI0470,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426400,M,14.4,51,Y,0,1800200078,pos,1635.90646625941,18ARMI0454,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426386,M,21.5,59,Y,0,1800200079,pos,149926.167400577,18ARMI0451,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426829,M,14.7,54,Y,0,1800200080,pos,4897.05354409281,18ARMI0478,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426382,M,11.1,49,Y,0,1800200081,pos,16594.8497829034,18ARMI0509,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426576,M,22,61,Y,0,1800200082,pos,179.476281637809,18ARMI0471,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426837,M,21,58,Y,0,1800200083,pos,399980.690157204,18ARMI0412,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426577,M,14.1,52,Y,0,1800200084,pos,21411.98644244,18ARMI0444,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426578,M,15.8,53,Y,0,1800200085,neg,0,18ARMI0441,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426563,M,17.8,55,Y,0,1800200086,pos,79497.2555249034,18ARMI0472,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426830,M,14.7,53,Y,0,1800200087,pos,7201.78300533078,18ARMI0432,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426824,M,15.9,56,Y,0,1800200088,pos,53543.125529598,18ARMI0494,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426569,M,19,55,Y,0,1800200089,pos,1793.54021017236,18ARMI0473,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426574,M,14.7,51,Y,0,1800200090,pos,25.492886917016,18ARMI0446,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426565,M,14.8,51,Y,0,1800200091,pos,2487.51082782015,18ARMI0474,No capture # 99 or 100,0,0,,
LostHorse,1,4/13/18,RALU,900111880426562,M,14.5,52,Y,0,1800200092,pos,292350.657062298,18ARMI0429,No capture # 99 or 100,0,0,,
LostHorse,1,4/13/18,RALU,900111880426572,M,16,54,Y,0,1800200093,pos,3980.77294102895,18ARMI0461,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426838,M,21.9,62,Y,0,1800200094,pos,83779.9202956482,18ARMI0503,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426575,M,17.7,55,Y,0,1800200095,pos,76781.9102993907,18ARMI0492,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426561,M,18.3,54,Y,0,1800200096,pos,86.1536556889734,18ARMI0447,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426833,M,16.1,54,Y,0,1800200097,pos,3673.21062755672,18ARMI0468,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426825,M,12.5,50,Y,0,1800200098,pos,7365.56785282086,18ARMI0456,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426835,M,20.8,59,Y,0,1800200099,pos,841.80511768921,18ARMI0420,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426571,M,14.9,53,Y,0,1800200101,pos,58264.0898701155,18ARMI0423,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426568,M,14.9,52,Y,0,1800200102,pos,668624.008862228,18ARMI0437,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426840,M,18.5,55,Y,0,1800200103,pos,22550.1181263253,18ARMI0417,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426831,M,12.5,49,Y,0,1800200104,pos,1098.07075380168,18ARMI0460,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426580,M,14.7,51,Y,0,1800200105,pos,24140.3396266926,18ARMI0520,,0,0,,
LostHorse,1,4/13/18,RALU,900111880426828,M,15.7,55,Y,0,1800200106,neg,0,18ARMI0452,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426564,M,12.8,52,Y,0,1800200107,pos,2083.62297675085,18ARMI0458,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426640,M,13.7,52,Y,0,1800200108,pos,9806.25910092406,18ARMI0427,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426626,M,15.9,53,Y,0,1800200109,pos,23459.2251214563,18ARMI0511,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426621,M,20.1,56,Y,0,1800200110,neg,0,18ARMI0519,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426624,M,15.3,52,Y,0,1800200111,neg,0,18ARMI0426,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426627,M,15.2,55,Y,0,1800200112,pos,2619.73185713756,18ARMI0489,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426625,M,17.4,56,Y,0,1800200113,pos,3850.04738648512,18ARMI0418,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426630,M,18.1,54,Y,0,1800200115,pos,99.0700876394173,18ARMI0507,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426636,M,18.4,56,Y,0,1800200116,pos,222.297185815894,18ARMI0482,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426622,M,13,49,Y,0,1800200117,pos,173227.921676698,18ARMI0729,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426629,M,13.5,49,Y,0,1800200118,pos,2370.02455759759,18ARMI0709,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426821,M,13.2,50,Y,0,1800200119,neg,0,18ARMI0705,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426836,M,18.5,54,Y,0,1800200120,pos,6036.56852872471,18ARMI0711,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426633,M,17.1,55,Y,0,1800200121,pos,2727.20402110515,18ARMI0700,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426631,M,14.5,51,Y,0,1800200122,neg,0,18ARMI0720,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426638,M,12.3,52,Y,0,1800200123,pos,1000.87935306104,18ARMI0698,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426628,M,19.6,57,Y,0,1800200124,pos,10229.4430261424,18ARMI0724,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426639,M,16.5,52,Y,0,1800200125,pos,16325.655670172,18ARMI0696,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426637,M,14.3,51,Y,0,1800200126,pos,281021.296182284,18ARMI0690,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426634,M,12,48,Y,0,1800200127,pos,3586.63959054054,18ARMI0727,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426623,M,13.8,48,Y,0,1800200128,pos,9846.43542980009,18ARMI0692,,0,0,,
LostHorse,1,4/15/18,RALU,900111880426632,M,12.5,47,Y,0,1800200129,pos,1647.09225297004,18ARMI0684,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426429,M,15.7,52,Y,0,1800200130,pos,9627.48463640364,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426438,M,12.4,50,Y,0,1800200131,pos,61654.4527324151,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426425,M,17.2,53,Y,0,1800200132,pos,371.601027741106,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426430,M,18.1,52,Y,0,1800200133,pos,15628.9613603571,,100 m W of main breeding area,0,0,,
LostHorse,1,4/18/18,RALU,900111880426428,M,17,54,Y,0,1800200134,pos,13055.7099569218,,100 m W of main breeding area,0,0,,
LostHorse,1,4/18/18,RALU,900111880426434,M,16.6,54,Y,0,1800200135,pos,30873.0629140099,,100 m W of main breeding area,0,0,,
LostHorse,1,4/18/18,RALU,900111880426436,M,17.8,54,Y,0,1800200136,pos,1717.00121632758,,100 m W of main breeding area,0,0,,
LostHorse,1,4/18/18,RALU,900111880426427,M,14,51,Y,0,1800200137,pos,44.6969767974624,,100 m W of main breeding area,0,0,,
LostHorse,1,4/18/18,RALU,900111880426422,M,12.6,50,Y,0,1800200138,pos,6102.74556756509,,100 m W of main breeding area,0,0,,
LostHorse,1,4/18/18,RALU,900111880426440,M,25.1,63,Y,0,1800200139,pos,4107.53149117254,,100 m W of main breeding area,0,0,,
LostHorse,1,4/18/18,RALU,900111880426423,M,11.9,50,Y,0,1800200140,pos,18305.8324970947,,east pond,0,0,,
LostHorse,1,4/18/18,RALU,900111880426439,M,20.8,60,Y,0,1800200141,neg,0,,east pond,0,0,,
LostHorse,1,4/18/18,RALU,900111880426435,M,13.2,50,Y,0,1800200142,neg,0,,east pond,0,0,,
LostHorse,1,4/18/18,RALU,900111880426431,M,15,51,Y,0,1800200143,pos,408.241726311031,,east pond,0,0,,
LostHorse,1,4/18/18,RALU,900111880426433,M,18.9,55,Y,0,1800200144,pos,172.286135884389,,east pond,0,0,,
LostHorse,1,4/18/18,RALU,900111880426421,M,12.7,48,Y,0,1800200145,pos,6053.0452065178,,east pond,0,0,,
LostHorse,1,4/18/18,RALU,900111880426432,M,16.1,55,Y,0,1800200146,pos,8907.89403115612,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426641,M,15.3,54,Y,0,1800200147,pos,15167.3082598036,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426643,M,12.5,48,Y,0,1800200148,pos,742.098639969543,,dirty swab,0,0,,
LostHorse,1,4/18/18,RALU,900111880426646,M,13.3,51,Y,0,1800200149,pos,3779.85852518608,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426437,M,14.5,53,Y,0,1800200150,pos,829.84447185343,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426660,M,14.7,52,Y,0,1800200151,pos,6237.28403383727,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426426,M,15.2,53,Y,0,1800200152,pos,128.702101070776,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426424,M,14.4,51,Y,0,1800200153,pos,16181.6700054545,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426652,M,12,50,Y,0,1800200154,pos,2502.81350518281,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426657,M,12.1,48,Y,0,1800200155,pos,13796.6002991197,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426654,M,17.2,55,Y,0,1800200156,pos,872.763701698265,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426655,M,16,56,Y,0,1800200157,pos,24074.628470692,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426649,M,15.7,53,Y,0,1800200158,pos,2688.45500338963,,dirty swab,0,0,,
LostHorse,1,4/18/18,RALU,900111880426645,M,14.6,52,Y,0,1800200159,pos,50323.7127177044,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426644,M,14.3,51,Y,0,1800200160,pos,22244.8719591025,,"PitCode recorded wrong; perhaps it was 900111880426644 which shows up as a recap later, with no previous record-changed from 900111880422664",0,0,,
LostHorse,1,4/18/18,RALU,900111880426650,M,15.4,54,Y,0,1800200161,pos,60.3245637191088,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426659,M,18.5,55,Y,0,1800200162,neg,0,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426647,M,15.4,54,Y,0,1800200163,pos,4057.45658821075,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426656,M,16.1,52,Y,0,1800200164,neg,0,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426658,M,17.9,54,Y,0,1800200165,pos,943.909622433773,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426642,M,16,55,Y,0,1800200166,pos,4555.79973202615,,,0,0,,
LostHorse,1,4/18/18,RALU,900111880426653,M,17.3,55,Y,0,1800200167,pos,1950.34939491435,,,0,0,,
LostHorse,1,4/20/18,RALU,900111880426407,M,11.4,48,Y,0,1800200168,pos,4445.397337573,,east pond,0,0,,
LostHorse,1,4/20/18,RALU,900111880426420,M,11.7,49,Y,0,1800200169,pos,2858.49785882049,,east pond,0,0,,
LostHorse,1,4/20/18,RALU,900111880426651,M,15.2,53,Y,0,1800200170,pos,46976.6641872657,,east pond,0,0,,
LostHorse,1,4/20/18,RALU,900111880426411,M,11.4,49,Y,0,1800200171,pos,14.8705178491937,,100 m W of main breeding area,0,0,,
LostHorse,1,4/20/18,RALU,900111880426414,M,11.5,49,Y,0,1800200172,pos,992.728257023824,,,0,0,,
LostHorse,1,4/20/18,RALU,900111880426410,M,13.5,53,Y,0,1800200173,pos,1526.06145570723,,,0,0,,
LostHorse,1,4/20/18,RALU,900111880426417,M,17.4,56,Y,0,1800200174,pos,64931.6305083306,,,0,0,,
LostHorse,1,4/20/18,RALU,900111880426404,M,13.8,54,Y,0,1800200175,pos,572.408906511625,,,0,0,,
LostHorse,1,4/20/18,RALU,900111880426648,M,14.6,54,Y,0,1800200181,pos,1699.540113984,,,0,0,,
LostHorse,1,4/20/18,RALU,900111880426415,M,14.9,56,Y,0,1800200182,pos,1068.54422819193,,,0,0,,
LostHorse,1,4/20/18,RALU,900111880426418,M,18.3,54,Y,0,1800200183,pos,35744.3999070198,,,0,0,,
LostHorse,1,4/20/18,RALU,900111880426409,M,10.5,48,Y,0,1800200184,pos,2285.95529093683,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426648,M,15.9,61,Y,0,1902400001,neg,0,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426576,M,23.7,68,Y,0,1902400002,pos,1477.95966773243,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426942,M,16.5,59,Y,0,1902400003,pos,872.763701698265,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426561,M,18.5,58,Y,0,1902400004,pos,3800.52076267656,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426657,M,15.0,58,Y,0,1902400007,pos,1048.34934333946,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426404,M,19.5,62,Y,0,1902400008,pos,12704.6490138433,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426440,M,23.8,72,Y,0,1902400009,pos,312.11514780142,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426947,M,19.1,62,Y,0,1902400010,neg,0,,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426780,M,13.6,60,Y,0,1902400011,pos,4024.4129269381,19ARMI1365,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426038,M,16.2,59,Y,0,1902400012,neg,0,19ARMI1441,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426035,M,17.1,63,Y,0,1902400013,neg,0,19ARMI1415,,0,0,,
LostHorse,1,4/18/19,RALU,900111880425161,M,14.9,63,Y,0,1902400014,pos,894438.975052323,19ARMI1430,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426064,M,18.3,66,Y,0,1902400015,neg,0,19ARMI1389,,0,0,,
LostHorse,1,4/18/19,RALU,900111880425177,M,13.1,60,Y,0,1902400016,pos,3403.29762786544,19ARMI1410,"Possible shed tag, deformed right toe, cut left instead",0,0,,
LostHorse,1,4/18/19,RALU,900111880426786,M,15.6,61,Y,0,1902400017,pos,358.175476206404,19ARMI1324,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426498,M,15.4,59,Y,0,1902400018,pos,677.798928654691,19ARMI1344,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426486,M,16.0,58,Y,0,1902400019,pos,5104.90342994866,19ARMI1439,,0,0,,
LostHorse,1,4/18/19,RALU,900111880425168,M,16.8,61,Y,0,1902400020,pos,326.918233694409,19ARMI1333,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426039,M,15.9,61,Y,0,1902400021,neg,0,19ARMI1359,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426049,M,16.3,61,Y,0,1902400022,pos,2344.32445172486,19ARMI1262,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426036,M,14.0,58,Y,0,1902400023,pos,6466.66905145269,19ARMI1414,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426052,F,34.2,81,Y,0,1902400024,pos,364.577977343848,19ARMI1405,Super foamy,0,0,,
LostHorse,1,4/18/19,RALU,900111880426791,M,16.1,57,Y,0,1902400025,pos,110.256955923603,19ARMI1411,,0,0,,
LostHorse,1,4/18/19,RALU,900111880426043,M,16.2,57,Y,0,1902400026,pos,4229.67073313101,19ARMI1316,,0,0,,
