Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,SVLmm,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,HP,Abundance,Area,Density,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4,Site_temp,Site_temp1,Site_temp2,Site_temp3,Site_temp4
ScotiaBarrens,SC37,6/26/2019,NEWT,D3/4,BRBxYB,M,44,,Y,0,1903000152,pos,116.666725,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D3,RROYYB,M,37,,Y,0,1903000153,pos,68861.64942,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D2,YOOOYB,M,38,,Y,0,1903000154,pos,22547.52116,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D1,OORYRB,M,38,,Y,0,1903000160,pos,40309.28281,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D4,BxBOYB,M,39,,Y,0,1903000162,pos,73127.70784,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D4,BxBBYB,M,37,,Y,0,1903000163,pos,69456.98295,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D6,OOBRYB,M,43,,Y,0,1903000164,pos,3955.831829,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D6,BRxYYB,M,43,,Y,0,1903000171,pos,1032.509261,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D1,OOYRRB,M,39,,Y,0,1903000172,pos,6844.762116,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D3/4,BYOxYB,M,42,,Y,0,1903000175,pos,438.5705177,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D4,OYBYRB,M,41,,Y,0,1903000181,pos,752.6597991,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D3/4,BRxBYB,M,38,,Y,0,1903000182,pos,1268.588849,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D3/4,YOxYYB,M,40,,Y,0,1903000184,pos,4765.116278,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D6,OYBRRB,M,44,,Y,0,1903000188,pos,1487.164876,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D4,BROxYB,M,41,,Y,0,1903000189,pos,853.3489365,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D4,BxRBYB,M,42,,Y,0,1903000191,pos,186.0329861,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D3/4,OBRRRB,M,40,,Y,0,1903000192,pos,9164.141123,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D4,BxROYB,M,39,,Y,0,1903000194,pos,3234.043774,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D3/4,OBRORB,M,39,,Y,0,1903000198,pos,88.5914844,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D5,OYYYRB,M,40,,Y,0,1903000199,pos,5714.528281,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/26/2019,NEWT,D5,OOOYRB,M,40,,Y,0,1903000200,pos,525.4309182,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.94827778,19.63516667,16.84800893,18.40632143,17.70550992,23.31111111,21.15555556,17.48650794,19.43730159,17.19920635,20.95555346,19.47129036,16.6338466,17.95892822,17.32997457
ScotiaBarrens,SC37,6/25/2019,NEWT,D5,YBxBYB,M,37,,Y,0,1903000398,pos,18608.24876,,,,,,,Long,2538.657865,1869.461667,1.357961979,21.08025694,19.33882044,16.63584921,18.1146994,18.20453175,23.35,20.78095238,17.02936508,19.08253968,17.81111111,20.99857473,19.21064097,16.30754538,17.69368004,17.86530021
ScotiaBarrens,SC37,8/9/2019,NEWT,D4,BORxRB,M,41,,Y,0,1903000429,pos,64.36829714,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,8/9/2019,NEWT,D1/6,BYORRB,M,37,,Y,0,1903000431,pos,283.7057611,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,8/9/2019,NEWT,D1/6,xYBYRB,M,45,,Y,0,1903000436,pos,212.7377343,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,xxRRYB,M,37,,Y,0,1903800073,pos,40022.15579,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,xxOYYB,M,37,,Y,0,1903800083,pos,119.4591048,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,xxYBYB,M,39,,Y,0,1903800084,pos,279.9635662,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,xxRBYB,M,38,,Y,0,1903800088,pos,178.8908308,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,RYBYYB,M,37,,Y,0,1903800093,pos,791.3100332,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,YBRRYB,M,41,,Y,0,1903800094,pos,509.5903489,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,ROBYYB,M,42,,Y,0,1903800095,pos,642.9127751,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,RYOBYB,M,45,,Y,0,1903800097,pos,884.9238133,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,xxBOYB,M,40,,Y,0,1903800108,pos,445.4158549,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,RYORYB,M,40,,Y,0,1903800111,pos,2974.695282,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,RYBOYB,M,39,,Y,0,1903800115,pos,164.9466961,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,RYBRYB,M,42,,Y,0,1903800117,pos,19455.25616,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/24/2019,NEWT,NR,RYYBYB,M,37,,Y,0,1903800119,pos,2495.428617,,,,,,,Long,2538.657865,1869.461667,1.357961979,,,,,,,,,,,,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D-other,BOOOYB,M,38,,Y,0,1903800155,pos,11395.20132,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D-other,BBBOYB,M,37,,Y,0,1903800158,pos,221.0317503,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D1,BBBRYB,M,40,,Y,0,1903800159,pos,2782.038784,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D1,xxBORB,M,35,,Y,0,1903800168,pos,1225.72135,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D3,BBxxRB,M,36,,Y,0,1903800170,pos,22587.08972,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D6,OORBYB,M,41,,Y,0,1903800171,pos,1054.184109,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D5,RYxxRB,M,36,,Y,0,1903800174,pos,881.9223663,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D6,OOOBYB,M,44,,Y,0,1903800176,pos,1235.712497,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D4,xxRORB,M,43,,Y,0,1903800177,pos,383.2471364,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D5,xxBBRB,M,38,,Y,0,1903800183,pos,18639.0629,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D5,xxOORB,M,38,,Y,0,1903800186,pos,1720.100982,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,T6,BBRORB,M,42,,Y,0,1903800189,pos,453.9087652,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D1,BBRBRB,M,41,,Y,0,1903800190,pos,665.7868412,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,T6,BBORRB,M,42,,Y,0,1903800191,pos,610.067507,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D-other,BBBBRB,M,36,,Y,0,1903800193,pos,368.4703374,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/25/2019,NEWT,D5/6,OORBRB,M,36,,Y,0,1903800196,pos,235.7093442,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.08610417,,,,,11.53888889,,,,,15.99393611,,,,
ScotiaBarrens,SC37,4/26/2019,NEWT,T5,BBRRYB,M,43,,Y,0,1903800207,pos,38752.31396,,,,,,,Long,2538.657865,1869.461667,1.357961979,13.41336806,,,,,11.78888889,,,,,13.536675,,,,
ScotiaBarrens,SC37,4/26/2019,NEWT,T3,BBBBYB,M,38,,Y,0,1903800212,pos,21.11189498,,,,,,,Long,2538.657865,1869.461667,1.357961979,13.41336806,,,,,11.78888889,,,,,13.536675,,,,
ScotiaBarrens,SC37,4/27/2019,NEWT,T4,BRBYYB,M,40,,Y,0,1903800216,pos,3903.262121,,,,,,,Long,2538.657865,1869.461667,1.357961979,12.55597222,,,,,9.166666667,,,,,12.69965278,,,,
ScotiaBarrens,SC37,4/27/2019,NEWT,T5,YBRYYB,M,40,,Y,0,1903800217,pos,441.6514658,,,,,,,Long,2538.657865,1869.461667,1.357961979,12.55597222,,,,,9.166666667,,,,,12.69965278,,,,
ScotiaBarrens,SC37,4/27/2019,NEWT,T1,YBRBYB,M,39,,Y,0,1903800218,pos,7691.902577,,,,,,,Long,2538.657865,1869.461667,1.357961979,12.55597222,,,,,9.166666667,,,,,12.69965278,,,,
ScotiaBarrens,SC37,4/27/2019,NEWT,T5,YBORYB,M,41,,Y,0,1903800219,pos,166.2402151,,,,,,,Long,2538.657865,1869.461667,1.357961979,12.55597222,,,,,9.166666667,,,,,12.69965278,,,,
ScotiaBarrens,SC37,4/27/2019,NEWT,T5,OORYYB,M,42,,Y,0,1903800221,pos,24641.93316,,,,,,,Long,2538.657865,1869.461667,1.357961979,12.55597222,,,,,9.166666667,,,,,12.69965278,,,,
ScotiaBarrens,SC37,5/21/2019,NEWT,D6,RYBRRB,M,36,,Y,0,1903800465,pos,20980.68933,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D1,xxBYYB,M,40,,Y,0,1903800466,pos,204806.7236,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D4,YBORRB,M,38,,Y,0,1903800469,pos,16454.42867,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D1,RYYBRB,M,36,,Y,0,1903800470,pos,16194.09726,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D2,RYORRB,M,39,,Y,0,1903800472,pos,284.7667738,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D6,YBRBRB,M,35,,Y,0,1903800473,pos,13408.171,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D1,RBOBRB,M,43,,Y,0,1903800474,pos,1087.50726,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D1,RYBORB,M,36,,Y,0,1903800475,pos,162913.75,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D2,RYBBRB,M,36,,Y,0,1903800477,pos,4994.793347,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D2,YYBBRB,M,41,,Y,0,1903800479,pos,83477.0624,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,T5,RYOORB,M,46,,Y,0,1903800480,pos,935.5048978,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,T6,YBRORB,M,42,,Y,0,1903800481,pos,1045.503031,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D4,YBRYRB,M,39,,Y,0,1903800483,pos,804.0810554,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D4,RBYORB,M,36,,Y,0,1903800484,pos,1642.387756,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D4,RBYYRB,M,44,,Y,0,1903800485,pos,853.0960945,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D6,RBBBRB,M,39,,Y,0,1903800486,pos,16810.00323,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D1,RBYRRB,M,37,,Y,0,1903800493,pos,1935.988493,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D5,RYYORB,M,42,,Y,0,1903800494,pos,43859.25741,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/21/2019,NEWT,D3,ROBYRB,M,40,,Y,0,1903800495,pos,1215.106407,,,,,,,Long,2538.657865,1869.461667,1.357961979,16.5165625,14.817125,15.31014087,15.48236607,,14.02222222,16.06190476,13.39285714,15.68333333,,16.1741907,14.55834794,15.44465702,15.72046885,
ScotiaBarrens,SC37,5/22/2019,NEWT,D2,YRYBYB,M,40,,Y,0,1903800550,pos,327.0188408,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D2,xxYOxx,M,39,,Y,0,1903800551,pos,933.0398399,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D3,YRORYB,M,44,,Y,0,1903800552,pos,1476.794301,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D6,YRBBYB,M,39,,Y,0,1903800555,pos,23502.55273,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D1,OOYOYB,M,41,,Y,0,1903800557,pos,6111.24486,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D6,YROBYB,M,41,,Y,0,1903800559,pos,1329.509766,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D4,YRRYYB,M,39,,Y,0,1903800562,pos,40089.47224,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,NR,OYBYYB,M,40,,Y,0,1903800563,pos,1362.945776,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D1,YORRYB,M,39,,Y,0,1903800564,pos,74210.24675,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D4,YRRBYB,M,38,,Y,0,1903800566,pos,9511.479345,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D1,OYYBYB,M,41,,Y,0,1903800567,pos,167032.1642,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D1,OOYRYB,M,40,,Y,0,1903800570,pos,22495.62145,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D6,YRBRYB,M,39,,Y,0,1903800570,pos,22495.62145,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D4,YRYOYB,M,44,,Y,0,1903800571,pos,27926.34967,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
ScotiaBarrens,SC37,5/22/2019,NEWT,D1,YORBYB,M,44,,Y,0,1903800572,pos,5306.053848,,,,,,,Long,2538.657865,1869.461667,1.357961979,14.99479167,15.59698016,14.43260218,16.12955456,,13.78888889,16.8984127,11.99920635,16.39047619,,14.67591004,15.30592188,14.52404298,16.50964299,
