Site,SubSite,CaptureDate,Species,IndividualID,SVLmm,Sex,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
MudLake,1,5/10/2018,NOVI,43000160718,35,M,A,,Y,0,1802000144,neg,0,,,0,0,,
MudLake,1,5/10/2018,NOVI,43000160763,35,F,A,,Y,0,1802000147,neg,0,,Gravid,0,0,,
MudLake,1,5/30/2018,NOVI,43000160322,35,M,A,,Y,0,1802000228,neg,0,18ARMI1286,Hg tail clip,0,0,,
MudLake,1,5/31/2018,NOVI,43000160571,35,F,A,,Y,0,1802000235,neg,0,18ARMI1281,Hg tail clip,0,0,,
MudLake,1,6/19/2018,NOVI,43000160672,35,U,A,,Y,0,1802500019,neg,0,,,0,0,,
MudLake,1,6/21/2018,NOVI,43000160493,35,M,A,,Y,0,1802500119,neg,0,,No wound,0,0,,
MudLake,1,6/22/2018,NOVI,43000160677,35,M,A,,Y,0,1802500162,neg,0,,,0,0,,
MudLake,1,6/22/2018,NOVI,43000160411,35,U,A,,Y,0,1802500165,neg,0,,,0,0,,
MudLake,1,5/6/2019,NOVI,1903400014,35,F,A,,Y,0,1903400014,neg,0,,"102-0229
102-0230
VIE Red Tail",0,0,,
MudLake,1,5/6/2019,NOVI,1903400015,35,M,A,,Y,0,1903400015,neg,0,,"102-0228
VIE Red Tail",0,0,,
MudLake,1,5/6/2019,NOVI,1903400024,35,M,A,,Y,0,1903400024,neg,0,,"102-0260
102-0261
Red Tail VIE",0,0,,
MudLake,1,5/7/2019,NOVI,43000160728,35,M,A,,Y,0,1903600048,neg,0,,"103-0315
103-0316
Recap",0,0,,
MudLake,1,5/7/2019,NOVI,43000160761,35,M,A,,Y,0,1904600094,neg,0,,"103-0300
Recap",0,0,,
MudLake,1,5/7/2019,NOVI,1904600113,35,M,A,,Y,0,1904600113,neg,0,,103-0291,0,0,,
MudLake,1,5/7/2019,NOVI,1904600114,35,M,A,,Y,0,1904600114,neg,0,,103-0293,0,0,,
MudLake,1,5/7/2019,NOVI,1904600119,35,M,A,,Y,0,1904600119,neg,0,,103-0282,0,0,,
MudLake,1,5/7/2019,NOVI,1904600130,35,M,A,,Y,0,1904600130,neg,0,,104-0352,0,0,,
MudLake,1,5/9/2019,NOVI,1904600168,35,M,A,,Y,0,1904600168,neg,0,,"105-0369
105-0370",0,0,,
MudLake,3,5/9/2019,NOVI,1904600201,35,M,A,,Y,0,1904600201,neg,0,,105-0382,0,0,,
MudLake,3,5/9/2019,NOVI,1904600203,35,M,A,,Y,0,1904600203,neg,0,,105-0378,0,0,,
MudLake,3,5/9/2019,NOVI,1904600210,35,M,A,,Y,0,1904600210,neg,0,,105-0386,0,0,,
MudLake,1,6/19/2019,NOVI,1904600327,35,M,A,,Y,0,1904600327,neg,0,,VIE- Red,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600442,35,F,A,,Y,0,1904600442,neg,0,,,0,0,,
MudLake,1,6/18/2019,NOVI,43000160369,35,M,A,,Y,0,1904600460,neg,0,,VIE- Yellow Tail and PIT,0,0,,
MudLake,1,5/28/2019,NOVI,1905100176,35,F,A,,Y,0,1905100176,neg,0,19ARMI0204,Gravid,0,0,,
MudLake,1,5/29/2019,NOVI,1905100196,35,F,A,,Y,0,1905100196,neg,0,19ARMI0230,,0,0,,
MudLake,3,6/20/2019,NOVI,1905100365,35,U,A,,Y,0,1905100365,neg,0,,"Male-like tail, no cornified pads",0,0,,
MudLake,1,4/21/2020,NOVI,2001500031,35,U,A,,Y,0,2001500031,neg,0,,"Barcode didn't make it in photo-ID00031
photo-ID1281205",0,0,,
MudLake,1,4/23/2020,NOVI,2001500098,35,M,A,,Y,0,2001500098,neg,0,,,0,0,,
MudLake,1,5/11/2020,NOVI,2001500234,35,F,A,,Y,0,2001500234,neg,0,,,0,0,,
MudLake,1,5/11/2020,NOVI,2001500237,35,M,A,,Y,0,2001500237,neg,0,,,0,0,,
MudLake,1,5/12/2020,NOVI,2002300137,35,F,A,,Y,0,2002300137,neg,0,,,0,0,,
MudLake,1,5/14/2020,NOVI,2002400145,35,F,A,,Y,0,2002400145,neg,0,,,0,0,,
MudLake,2,5/13/2020,NOVI,2002400162,35,F,A,,Y,0,2002400162,neg,0,,,0,0,,
MudLake,1,5/13/2020,NOVI,2002400175,35,M,A,,Y,0,2002400175,neg,0,,,0,0,,
MudLake,1,5/13/2020,NOVI,2002400189,35,M,A,,Y,0,2002400189,neg,0,,,0,0,,
MudLake,1,5/13/2020,NOVI,2002400197,35,M,A,,Y,0,2002400197,neg,0,,,0,0,,
MudLake,1,6/5/2020,NOVI,2002700216,35,M,A,,Y,0,2002700216,neg,0,20ARMI1768,,0,0,,
MudLake,1,6/3/2020,NOVI,2002700299,35,M,A,,Y,0,2002700299,neg,0,20ARMI1767,,0,0,,
MudLake,1,4/20/2021,NOVI,2101200018,35,F,A,,Y,0,2101200018,neg,0,,,0,0,,
MudLake,1,4/20/2021,NOVI,2101200024,35,F,A,,Y,0,2101200024,neg,0,,Gravid,0,0,,
MudLake,2,4/20/2021,NOVI,2101200029,35,M,A,,Y,0,2101200029,neg,0,,,0,0,,
MudLake,1,4/21/2021,NOVI,2101200034,35,F,A,,Y,0,2101200034,neg,0,,,0,0,,
MudLake,1,4/21/2021,NOVI,2101200037,35,F,A,,Y,0,2101200037,neg,0,,,0,0,,
MudLake,1,4/21/2021,NOVI,2101200038,35,F,A,,Y,0,2101200038,neg,0,,,0,0,,
MudLake,1,4/22/2021,NOVI,2101200084,35,M,A,,Y,0,2101200084,neg,0,,,0,0,,
MudLake,1,4/22/2021,NOVI,2101200088,35,M,A,,Y,0,2101200088,neg,0,,,0,0,,
MudLake,1,4/22/2021,NOVI,2101200092,35,M,A,,Y,0,2101200092,neg,0,,,0,0,,
MudLake,3,4/23/2021,NOVI,2101200099,35,M,A,,Y,0,2101200099,neg,0,,,0,0,,
MudLake,2,4/23/2021,NOVI,2101200103,35,M,A,,Y,0,2101200103,neg,0,,,0,0,,
EmmaCarlin,3,4/27/2021,NOVI,2101200150,35,M,A,,Y,0,2101200150,neg,0,,,0,0,,
MudLake,1,5/13/2021,NOVI,2101500008,35,M,A,,Y,0,2101500008,neg,0,,,0,0,,
MudLake,1,5/13/2021,NOVI,2101500016,35,M,A,,Y,0,2101500016,neg,0,,,0,0,,
MudLake,1,5/13/2021,NOVI,2101500029,35,F,A,,Y,0,2101500029,neg,0,,,0,0,,
MudLake,1,5/10/2021,NOVI,2101500130,35,F,A,,Y,0,2101500130,neg,0,,,0,0,,
MudLake,1,5/10/2021,NOVI,2101500133,35,F,A,,Y,0,2101500133,neg,0,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500336,35,F,A,,Y,0,2101500336,neg,0,21ARMI0162,,0,0,,
MudLake,3,6/9/2021,NOVI,2101700039,35,F,A,,Y,0,2101700039,neg,0,21ARMI0297,,0,0,,
MudLake,1,6/7/2021,NOVI,2101700149,35,F,A,,Y,0,2101700149,neg,0,21ARMI0248,,0,0,,
MudLake,1,5/13/2021,NOVI,2101700213,35,F,A,,Y,0,2101700213,neg,0,,,0,0,,
MudLake,1,5/12/2021,NOVI,2101700288,35,M,A,,Y,0,2101700288,neg,0,,,0,0,,
MudLake,1,5/11/2021,NOVI,2101700305,35,M,A,,Y,0,2101700305,neg,0,,,0,0,,
MudLake,1,6/9/2021,NOVI,2101800006,35,M,A,,Y,0,2101800006,neg,0,21ARMI0264,,0,0,,
MudLake,1,6/9/2021,NOVI,2101800007,35,F,A,,Y,0,2101800007,neg,0,21ARMI0268,,0,0,,
MudLake,1,6/9/2021,NOVI,2101800018,35,F,A,,Y,0,2101800018,neg,0,21ARMI0300,,0,0,,
MudLake,1,6/10/2021,NOVI,2101800039,35,F,A,,Y,0,2101800039,neg,0,,Tail clip,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800069,35,U,A,,Y,0,2101800069,neg,0,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800081,35,U,A,,Y,0,2101800081,neg,0,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800101,35,U,A,,Y,0,2101800101,neg,0,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800116,35,F,A,,Y,0,2101800116,neg,0,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800120,35,F,A,,Y,0,2101800120,neg,0,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800188,35,M,A,,Y,0,2101800188,neg,0,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800203,35,M,A,,Y,0,2101800203,neg,0,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800216,35,U,A,,Y,0,2101800216,neg,0,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800217,35,M,A,,Y,0,2101800217,neg,0,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800232,35,M,A,,Y,0,2101800232,neg,0,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200079,35,U,A,,Y,0,2102200079,neg,0,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200092,35,F,A,,Y,0,2102200092,neg,0,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200097,35,U,A,,Y,0,2102200097,neg,0,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200119,35,F,A,,Y,0,2102200119,neg,0,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200130,35,F,A,,Y,0,2102200130,neg,0,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200147,35,F,A,,Y,0,2102200147,neg,0,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2102200185,35,M,A,,Y,0,2102200185,neg,0,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2102200192,35,M,A,,Y,0,2102200192,neg,0,,,0,0,,
MudLake,1,5/31/2019,NOVI,1905100302,34,F,A,,Y,0,1905100302,neg,0,,Wound ventral by right fore arm,1,0,,
MudLake,1,4/22/2021,NOVI,2101200081,34,F,A,,Y,0,2101200081,neg,0,,Left leg and tail,1,0,,
EmmaCarlin,1,5/2/2018,NOVI,43000160650,34,F,A,,Y,0,1801000321,neg,0,,Gravid,0,0,,
EmmaCarlin,2,5/2/2018,NOVI,43000160743,34,F,A,,Y,0,1801000391,neg,0,,,0,0,,
MudLake,1,5/7/2018,NOVI,43000160659,34,M,A,,Y,0,1801000436,neg,0,,,0,0,,
MudLake,1,5/7/2018,NOVI,43000160602,34,M,A,,Y,0,1801000440,neg,0,,,0,0,,
MudLake,1,5/8/2018,NOVI,43000160717,34,M,A,,Y,0,1801000454,neg,0,,,0,0,,
EmmaCarlin,1,4/30/2018,NOVI,43000160682,34,M,A,,Y,0,1801000485,neg,0,,,0,0,,
MudLake,1,5/8/2018,NOVI,43000160705,34,M,A,,Y,0,1801000557,neg,0,,,0,0,,
MudLake,1,5/9/2018,NOVI,43000160700,34,M,A,,Y,0,1802000022,neg,0,,had to determine tag ID using the tag reader log. It was not recorded on datasheet,0,0,,
MudLake,1,5/9/2018,NOVI,43000160744,34,M,A,,Y,0,1802000023,neg,0,,,0,0,,
MudLake,1,6/1/2018,NOVI,43000160553,34,F,A,,Y,0,1802000080,neg,0,18ARMI1271,Hg tail clip,0,0,,
MudLake,1,5/10/2018,NOVI,43000160419,34,F,A,,Y,0,1802000140,neg,0,,,0,0,,
MudLake,1,5/10/2018,NOVI,43000160712,34,M,A,,Y,0,1802000166,neg,0,,,0,0,,
MudLake,1,5/30/2018,NOVI,43000160565,34,F,A,,Y,0,1802000191,neg,0,18ARMI1261,Hg tail clip,0,0,,
MudLake,1,6/1/2018,NOVI,43000160300,34,M,A,,Y,0,1802000262,neg,0,18ARMI1236,Hg tail clip,0,0,,
MudLake,1,6/1/2018,NOVI,43000160726,34,M,A,,Y,0,1802000282,neg,0,18ARMI1249,Hg tail clip,0,0,,
MudLake,1,6/19/2018,NOVI,43000160389,34,U,A,,Y,0,1802500011,neg,0,,,0,0,,
MudLake,1,6/19/2018,NOVI,43000160445,34,M,A,,Y,0,1802500023,neg,0,,,0,0,,
MudLake,1,6/19/2018,NOVI,43000160466,34,M,A,,Y,0,1802500028,neg,0,,,0,0,,
MudLake,1,6/20/2018,NOVI,43000160529,34,M,A,,Y,0,1802500076,neg,0,,,0,0,,
MudLake,1,6/20/2018,NOVI,43000160524,34,U,A,,Y,0,1802500087,neg,0,,,0,0,,
MudLake,1,6/21/2018,NOVI,43000160548,34,F,A,,Y,0,1802500100,neg,0,,,0,0,,
MudLake,1,6/21/2018,NOVI,43000160329,34,U,A,,Y,0,1802500125,neg,0,,,0,0,,
MudLake,1,6/22/2018,NOVI,43000160425,34,F,A,,Y,0,1802500160,neg,0,,,0,0,,
MudLake,1,5/6/2019,NOVI,1903400017,34,F,A,,Y,0,1903400017,neg,0,,"102-0253
Red Tail VIE",0,0,,
MudLake,1,5/6/2019,NOVI,1903400039,34,F,A,,Y,0,1903400039,neg,0,,102-0237,0,0,,
MudLake,2,5/7/2019,NOVI,1903600051,34,M,A,,Y,0,1903600051,neg,0,,103-0328,0,0,,
