Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,Age,SVLmm,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,HP,Abundance,Area,Density,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4,Site_temp,Site_temp1,Site_temp2,Site_temp3,Site_temp4
ScotiaBarrens,P1,7/8/2020,NOVI,D2,RBBOYO,F,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.88189583,21.96099157,19.97250298,18.96999008,17.70888343,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D5,RxRYRB,F,,,,N,,,,,,RCS,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,A11,7/8/2020,NOVI,D2,RYOBYB,M,,,,N,,,,,,RCS,,0,,,Long,43.8555992,268.845,0.163125962,23.12148958,22.17618899,19.66699702,17.74337798,16.95068601,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,P1,7/8/2020,NOVI,D4,RYxRRR,M,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.88189583,21.96099157,19.97250298,18.96999008,17.70888343,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1/2,xBOBOB,M,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1/6,xBOROB,M,,36,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1/6,xBRBOB,M,,42,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1/6,xBROOB,F,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1/6,xBRROB,F,,37,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1/6,xBRYOB,F,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D4,xBYOOB,F,,41,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1/2,xBYROB,M,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D5,xOYYOB,F,,,,N,,,,,,RCS,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,A11,7/8/2020,NOVI,D2,xRRRxx,M,,,,N,,,,,,RCS,,0,,,Long,43.8555992,268.845,0.163125962,23.12148958,22.17618899,19.66699702,17.74337798,16.95068601,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,A11,7/8/2020,NOVI,D2,xxBRBB,M,,,,N,,,,,,RCS,,0,,,Long,43.8555992,268.845,0.163125962,23.12148958,22.17618899,19.66699702,17.74337798,16.95068601,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D5,xYBBOB,M,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1,xYBYOB,M,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,NR,xYOROB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D1/2,xYRBOB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D2,xYROOB,M,,36,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/8/2020,NOVI,D3,YBBOOB,M,,,,N,,,,,,RCS,,0,,,Long,1919.651667,1869.461667,1.026847301,23.09147917,22.40578373,20.37714385,19.64481746,18.59125595,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,P1,7/8/2020,NOVI,D14,YBBxRR,M,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.88189583,21.96099157,19.97250298,18.96999008,17.70888343,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,A11,7/8/2020,NOVI,D2,YBOBBB,M,,,,N,,,,,,"RCS, Lost 1st position mark. Not O (F) or B (caught same day). Changing to YBOBBB.",,0,,,Long,43.8555992,268.845,0.163125962,23.12148958,22.17618899,19.66699702,17.74337798,16.95068601,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,A11,7/8/2020,NOVI,D5,YOBYBB,M,,,,N,,,,,,RCS,,0,,,Long,43.8555992,268.845,0.163125962,23.12148958,22.17618899,19.66699702,17.74337798,16.95068601,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,P1,7/8/2020,NOVI,D13,YxOORR,M,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.88189583,21.96099157,19.97250298,18.96999008,17.70888343,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,P1,7/8/2020,NOVI,D2,YYxRRR,M,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.88189583,21.96099157,19.97250298,18.96999008,17.70888343,24.74444444,24.11904762,21.83571429,20.6984127,18.50079365,23.36495486,22.1809881,20.00554795,18.78606184,17.75027513
ScotiaBarrens,SC37,7/9/2020,NOVI,D4,BYOYOB,M,,,,N,,,,,,RCS,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D1,RxOBOB,F,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D1,RxOYOB,M,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D5,RxYOOB,M,,42,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D1,RxYROB,F,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D5,RxYYOB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D1,xBBOOB,F,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D5,xBBROB,F,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D5,xRBROB,M,,,,N,,,,,,RCS,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D1,YOOBRB,F,,,,N,,,,,,RCS,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,SC37,7/9/2020,NOVI,D4,YxBOOB,M,,,,N,,,,,,RCS,,0,,,Long,1919.651667,1869.461667,1.026847301,23.34720833,22.7968998,20.3277619,20.02473115,18.14111905,24.95555556,24.64603175,21.88095238,20.8547619,17.92698413,23.55270023,22.62981448,20.03013674,19.20643204,17.38414236
ScotiaBarrens,P1,7/10/2020,NOVI,D13/14,BBRxxx,F,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.92951736,22.99362649,20.27383085,19.4921121,17.02205208,24.68888889,24.73492063,22.60555556,20.68730159,17.77857143,23.54212731,22.98579828,20.33998165,19.35042626,17.12738591
ScotiaBarrens,P1,7/10/2020,NOVI,D6,BRRxRR,F,,37,,N,,,,,,,,0,,,Long,441.5531583,560.6216667,0.787613438,23.92951736,22.99362649,20.27383085,19.4921121,17.02205208,24.68888889,24.73492063,22.60555556,20.68730159,17.77857143,23.54212731,22.98579828,20.33998165,19.35042626,17.12738591
ScotiaBarrens,P1,7/10/2020,NOVI,D13,BxRYRR,F,,,,N,,,,,,RCS. Remarked 1st position.,,0,,,Long,441.5531583,560.6216667,0.787613438,23.92951736,22.99362649,20.27383085,19.4921121,17.02205208,24.68888889,24.73492063,22.60555556,20.68730159,17.77857143,23.54212731,22.98579828,20.33998165,19.35042626,17.12738591
ScotiaBarrens,P1,7/10/2020,NOVI,D5,OxRBxx,M,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.92951736,22.99362649,20.27383085,19.4921121,17.02205208,24.68888889,24.73492063,22.60555556,20.68730159,17.77857143,23.54212731,22.98579828,20.33998165,19.35042626,17.12738591
ScotiaBarrens,P1,7/10/2020,NOVI,D12,RYBYYO,M,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.92951736,22.99362649,20.27383085,19.4921121,17.02205208,24.68888889,24.73492063,22.60555556,20.68730159,17.77857143,23.54212731,22.98579828,20.33998165,19.35042626,17.12738591
ScotiaBarrens,P1,7/10/2020,NOVI,D2,xBOYRR,M,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.92951736,22.99362649,20.27383085,19.4921121,17.02205208,24.68888889,24.73492063,22.60555556,20.68730159,17.77857143,23.54212731,22.98579828,20.33998165,19.35042626,17.12738591
ScotiaBarrens,P1,7/10/2020,NOVI,D12,xRBRxx,M,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.92951736,22.99362649,20.27383085,19.4921121,17.02205208,24.68888889,24.73492063,22.60555556,20.68730159,17.77857143,23.54212731,22.98579828,20.33998165,19.35042626,17.12738591
ScotiaBarrens,P1,7/10/2020,NOVI,D12/13,YBOYRR,F,,,,N,,,,,,RCS,,0,,,Long,441.5531583,560.6216667,0.787613438,23.92951736,22.99362649,20.27383085,19.4921121,17.02205208,24.68888889,24.73492063,22.60555556,20.68730159,17.77857143,23.54212731,22.98579828,20.33998165,19.35042626,17.12738591
ScotiaBarrens,SC37,7/13/2020,NOVI,D1,BBBBRB,M,,37,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/2,BBBRYY,M,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BBBYRB,M,,37,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BBRYRB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BBxROB,F,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/2,BBxYOB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BORBYB,M,,39,,N,,,,,,"Rough skin, remarked 2nd position.",,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BOxOOB,M,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BOxYOB,M,,38,,N,,,,,,Rough skin.,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D2,BOYBYY,F,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BOYRYY,M,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BROxOB,M,,43,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BRRxxx,M,,40,,N,,,,,,Rough skin.,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BRxBOB,F,,37,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BRxOOB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BRxROB,F,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BRxYOB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxBBOB,M,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxBOOB,M,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxBROB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxBxYB,M,,45,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxBYOB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxBYYB,F,,39,,N,,,,,,Digits regrowing on leg near 2nd position.,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1,BxORRB,M,,36,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D4/5,BxOYOB,M,,38,,N,,,,,,Rough skin.,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxRBOB,F,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxROOB,F,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxRROB,F,,42,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxRYOB,M,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BxYxYB,M,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/2,BYRRRB,M,,37,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BYRxOB,F,,41,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D4/5,BYRYRB,M,,38,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/2,BYRYYB,F,,43,,N,,,,,,Remarked 5th and 6th positions.,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1,BYYYYB,F,,42,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,OBBxOB,M,,40,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,OBOxOB,M,,39,,N,,,,,,,,0,,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
